Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZOETISPV-2023-AU-01275,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000228629&_xt=AER&_xf=pdf""> AER </a>",2023-09-06 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Erythema (for urticaria see Immune SOC), Localised itching, Skin lesion NOS",1,1,
AUS-ZOETISPV-2023-AU-01278,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000251186&_xt=AER&_xf=pdf""> AER </a>",2023-10-18 00:00:00,Veterinarian,Australia,FEMALE,Cat,Manx,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
AUS-ZOETISPV-2023-AU-01289,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000236263&_xt=AER&_xf=pdf""> AER </a>",2023-09-21 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,"Anarthron 100 mg/ml Solution for Injection, Cartrophen Vet 100 mg/ml Solution for Injection., Cartrophen Vet. 100 mg/ml injektionsvæske, opløsning, Cartrophen vet, Cartrophen vet. 100 mg/ml Injektionsvätska, lösning, Cartrophen vet. 100 mg/ml injektioneste, liuos, Solensia 7 mg/ml - Solution for injection","Abnormal menace reflex test, Blindness, Bumping into walls, Distress, Eczema, Elevated blood urea nitrogen (BUN), Elevated creatinine, Elevated thyroxine (T4), Hypertension, Lens opacity, Murmur, Polydipsia, Polyphagia, Polyuria, Retinal detachment, Scratching, Skin lesion NOS, Skin scab, Sleepiness - systemic disorder, Ulcerative dermatitis, Vomiting, Weight gain, Weight loss",1,1,
AUS-ZOETISPV-2023-AU-01320,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000231366&_xt=AER&_xf=pdf""> AER </a>",2023-09-12 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Hypersalivation, Vomiting",1,1,
AUS-ZOETISPV-2023-AU-01331,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000231937&_xt=AER&_xf=pdf""> AER </a>",2023-09-13 00:00:00,Animal owner,Australia,MALE,Cat,Burmese,"Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Solensia 7 mg/ml - Solution for injection","Endocrine system disorder NOS, Hypoglycaemia, Lethargy (see also Central nervous system depression in Neurological), Polydipsia, Sleepiness - systemic disorder",1,1,
AUS-ZOETISPV-2023-AU-01385,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000244358&_xt=AER&_xf=pdf""> AER </a>",2023-10-05 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Abnormal cytology, Alopecia local, Bacterial skin infection NOS, Itching, Scratching, Skin sore",1,1,
AUS-ZOETISPV-2023-AU-01403,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000236149&_xt=AER&_xf=pdf""> AER </a>",2023-09-21 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Hair change, Lack of hair regrowth",1,1,
AUS-ZOETISPV-2023-AU-01417,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000245956&_xt=AER&_xf=pdf""> AER </a>",2023-10-09 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,"Metronidazole VET-AGRO 250 mg tabletten voor honden en katten, Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Solensia 7 mg/ml - Solution for injection","Blood in faeces, Hot spot (pyotraumatic dermatitis), Localised skin reaction, Loose stool, Pruritus, Self mutilation, Skin scab",1,1,
AUS-ZOETISPV-2023-AU-01432,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000244384&_xt=AER&_xf=pdf""> AER </a>",2023-10-05 00:00:00,Veterinarian,Australia,FEMALE,Cat,Ragdoll,Solensia 7 mg/ml - Solution for injection,"Death by euthanasia, Elevated blood urea nitrogen (BUN), Elevated creatinine, Elevated symmetrical dimethylarginine (SDMA), Inappetence, Isosthenuria, Renal insufficiency",1,1,1
AUS-ZOETISPV-2023-AU-01443,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000264672&_xt=AER&_xf=pdf""> AER </a>",2023-11-14 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Skin lesion NOS, Skin scab",1,1,
AUS-ZOETISPV-2023-AU-01450,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000240623&_xt=AER&_xf=pdf""> AER </a>",2023-09-28 00:00:00,Veterinarian,Australia,FEMALE,Cat,Cat (other),"Ketamin 10 % šķīdums injekcijām suņiem un kaķiem, Ketamin 10%, Ketamin 100 mg/ml, Ketamine 10% oplossing voor injectie voor honden en katten, Ketamine 10% pro inj., oplossing voor injectie voor honden en katten, Ketamine 10% šķīdums injekcijām suņiem un kaķiem, Ketamine 10%, oplossing voor injectie voor honden en katten, Solensia 7 mg/ml - Solution for injection, КЕТАМИН 10 %",Partial lack of efficacy,1,1,
AUS-ZOETISPV-2023-AU-01461,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000242101&_xt=AER&_xf=pdf""> AER </a>",2023-10-02 00:00:00,Veterinarian,Australia,MALE,Cat,Birman (Sacred Birman),Solensia 7 mg/ml - Solution for injection,"Gait abnormality, Stiffness NOS",1,1,
AUS-ZOETISPV-2023-AU-01462,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000244246&_xt=AER&_xf=pdf""> AER </a>",2023-10-05 00:00:00,Veterinarian,Australia,MALE,Cat,"Burmese, Chinchilla",Solensia 7 mg/ml - Solution for injection,"Abnormal menace reflex test, Abnormal pupil light reflex, Anisocoria, Balance impaired, Behavioural disorder NOS, Death by euthanasia, Head tilt - neurological disorder (see also Head tilt - ear disorder), Hyperchloraemia, Hypernatremia, Involuntary defecation, Unable to stand, Urination",1,1,1
AUS-ZOETISPV-2023-AU-01469,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000242134&_xt=AER&_xf=pdf""> AER </a>",2023-10-02 00:00:00,Veterinarian,Australia,FEMALE,Cat,Rex - Devon,"ATOPICA 10 mg soft capsules for dogs, ATOPICA 100 MG/ML SOLUTION BUVABLE POUR CHATS ET CHIENS, ATOPICA 25 mg CAPSULAS BLANDAS PARA PERROS, ATOPICA 25 mg capsules molles pour chiens, ATOPICA 50 mg capsules molles pour chiens, Atopica 10 mg soft capsules for dogs, Atopica 100 mg soft capsules for dogs, Atopica 100 mg/ml oral solution for cats and dogs, Atopica 25 mg soft capsules for dogs, Atopica 50 mg soft capsules for dogs, Atopica Vet. 50 mg kapseli, pehmeä, Atopica vet., 100 mg, Kapsel, mjuk, Atopica vet., 100 mg, mjuka kapslar, Atopica vet., 50 mg, Kapsel, mjuk, Solensia 7 mg/ml - Solution for injection","Decreased appetite, Diarrhoea, Vomiting",1,1,
AUS-ZOETISPV-2023-AU-01470,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000242864&_xt=AER&_xf=pdf""> AER </a>",2023-10-03 00:00:00,Animal owner,Australia,FEMALE,Cat,Domestic Shorthair,"BISOLVON 3MG/ML ΕΝΕΣΙΜΟ ΔΙΑΛΥΜΑ, BISOLVON 3mg/ml raztopina za injiciranje za govedo, prašiče, pse in mačke, Bisolvon, Bisolvon 10 mg/g Pulver zum Eingeben für Rinder, Schweine, Hunde und Katzen, Bisolvon 10mg/g Oral Powder, Bisolvon 3 mg/ml Injektionslösung für Rinder, Schweine, Hunde und Katzen, Bisolvon 3mg/ml oldatos injekció szarvasmarháknak,sertéseknek,kutyáknak és macskáknak, Bisolvon belsőleges por A.U.V., Bisolvon, 3 mg/ml oplossing voor injectie, Bisolvon, 3 mg/ml, soluţie injectabilă pentru bovine, suine, câini, pisici, Convenia 80 mg/ml  - Powder and solvent for solution for injection, Solensia 7 mg/ml - Solution for injection, Vibravet Pasta 10%, 100 mg/g pasta per uso orale","Alopecia, Anaemia NOS, Arthritis, Constipation, Cough, Crust, Death by euthanasia, Decreased appetite, Decreased haematocrit, Decreased haemoglobin, Elevated blood urea nitrogen (BUN), Elevated creatinine, Elevated symmetrical dimethylarginine (SDMA), Falling, Grooming disorder, Hind limb ataxia, Hind limb paresis, Lethargy (see also Central nervous system depression in Neurological), Leucocytosis NOS, Musculoskeletal disorder NOS, Nasal congestion, Nasal discharge, Neurological disorder NOS, Neutrophilia, Not eating, Ocular discharge, Pulmonary disorder NOS, Respiratory signs, Respiratory tract infection NOS, Sneezing, Spondylosis, Tachycardia, Unsteady gait, Urination, Walking difficulty, Weight loss, Wobbliness",1,1,1
AUS-ZOETISPV-2023-AU-01477,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000242099&_xt=AER&_xf=pdf""> AER </a>",2023-10-02 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Aggression,1,1,
AUS-ZOETISPV-2023-AU-01482,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000243410&_xt=AER&_xf=pdf""> AER </a>",2023-10-04 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Abnormal menace reflex test, Abnormal pupil light reflex, Bumping into walls, Dilated pupils, Hind limb ataxia, Vomiting",1,1,
AUS-ZOETISPV-2023-AU-01541,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000245686&_xt=AER&_xf=pdf""> AER </a>",2023-10-09 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Dermatitis, Otitis NOS, Skin ulcer",1,1,
AUS-ZOETISPV-2023-AU-01542,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000245656&_xt=AER&_xf=pdf""> AER </a>",2023-10-09 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,"Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Solensia 7 mg/ml - Solution for injection","Eye disorder NOS (for Photophobia see neurological), Eye irritation, Hot spot (pyotraumatic dermatitis), Swelling around eye",1,1,
AUS-ZOETISPV-2023-AU-01549,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000269008&_xt=AER&_xf=pdf""> AER </a>",2023-11-21 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Dermatitis, Pruritus, Reddening of the skin",1,1,
AUS-ZOETISPV-2023-AU-01570,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000247836&_xt=AER&_xf=pdf""> AER </a>",2023-10-12 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Dermal thickening, Dermatitis, Erythema (for urticaria see Immune SOC), Increased appetite, Licking, Pruritus, Self trauma, Skin scab, Skin ulcer",1,1,
AUS-ZOETISPV-2023-AU-01590,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000255843&_xt=AER&_xf=pdf""> AER </a>",2023-10-27 00:00:00,Animal owner,Australia,MALE,Cat,Domestic Shorthair,"Neocort oogdruppels, voor honden en katten, Solensia 7 mg/ml - Solution for injection","Alopecia local, Grooming disorder, Localised itching, Self trauma, Skin lesion NOS, Skin scab",1,1,
AUS-ZOETISPV-2023-AU-01600,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000249236&_xt=AER&_xf=pdf""> AER </a>",2023-10-16 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Dermatitis,1,1,
AUS-ZOETISPV-2023-AU-01604,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000249240&_xt=AER&_xf=pdf""> AER </a>",2023-10-16 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
AUS-ZOETISPV-2023-AU-01609,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000249239&_xt=AER&_xf=pdf""> AER </a>",2023-10-16 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Azotaemia, Elevated blood urea nitrogen (BUN), Elevated creatinine",1,1,
AUS-ZOETISPV-2023-AU-01693,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000287266&_xt=AER&_xf=pdf""> AER </a>",2023-12-27 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Skin lesion NOS,1,1,
AUS-ZOETISPV-2023-AU-01695,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000256531&_xt=AER&_xf=pdf""> AER </a>",2023-10-30 00:00:00,Veterinarian,Australia,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Itching,1,1,
AUS-ZOETISPV-2023-AU-01711,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000258284&_xt=AER&_xf=pdf""> AER </a>",2023-11-01 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
AUS-ZOETISPV-2023-AU-01716,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000258279&_xt=AER&_xf=pdf""> AER </a>",2023-11-01 00:00:00,Veterinarian,Australia,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Vomiting,2,2,
AUS-ZOETISPV-2023-AU-01730,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000260392&_xt=AER&_xf=pdf""> AER </a>",2023-11-06 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Anaphylaxis, Collapse NOS (see also Cardio-vascular and Neurological disorders), Disorientation, Hypersalivation, Inappropriate defecation, Inappropriate urination, Weakness",1,1,
AUS-ZOETISPV-2023-AU-01750,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000260217&_xt=AER&_xf=pdf""> AER </a>",2023-11-06 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Emesis (multiple),1,1,
AUS-ZOETISPV-2023-AU-01772,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000268079&_xt=AER&_xf=pdf""> AER </a>",2023-11-20 00:00:00,Veterinarian,Australia,FEMALE,Cat,Rex - Cornish,Solensia 7 mg/ml - Solution for injection,"Itching, Wound",1,1,
AUS-ZOETISPV-2023-AU-01773,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000262648&_xt=AER&_xf=pdf""> AER </a>",2023-11-09 00:00:00,Veterinarian,Australia,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Hair shedding,1,1,
AUS-ZOETISPV-2023-AU-01774,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000262653&_xt=AER&_xf=pdf""> AER </a>",2023-11-09 00:00:00,Veterinarian,Australia,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Chronic renal failure, Elevated creatinine",1,1,
AUS-ZOETISPV-2023-AU-01804,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000278338&_xt=AER&_xf=pdf""> AER </a>",2023-12-08 00:00:00,Veterinarian,Australia,FEMALE,Cat,Himalayan,Solensia 7 mg/ml - Solution for injection,"Diarrhoea, Emesis (multiple)",1,1,
AUS-ZOETISPV-2023-AU-01821,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000265411&_xt=AER&_xf=pdf""> AER </a>",2023-11-15 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Itching, Skin lesion NOS",1,1,
